time, x, y, heading, vel_x, vel_y, vel_heading,
167.512, 2.44103, 1.29015, 3.10139, -0.0849072, 0.014551, 0.0891598, 
167.52, 2.44035, 1.29026, 3.1021, -0.0849097, 0.0147441, 0.0891944, 
167.528, 2.43967, 1.29038, 3.10276, -0.0851321, 0.0138248, 0.0821837, 
167.536, 2.43899, 1.29049, 3.10341, -0.0851371, 0.013746, 0.0821389, 
167.544, 2.43831, 1.2906, 3.10407, -0.085139, 0.0136967, 0.0821649, 
167.552, 2.43763, 1.2907, 3.10473, -0.0851411, 0.0136501, 0.0821937, 
167.56, 2.43695, 1.29082, 3.10545, -0.0847204, 0.0139387, 0.0904675, 
167.568, 2.43627, 1.29093, 3.10618, -0.0847181, 0.0142323, 0.0905606, 
167.576, 2.4356, 1.29105, 3.1069, -0.0847199, 0.0144622, 0.0905968, 
167.584, 2.43492, 1.29116, 3.10763, -0.0847219, 0.0145115, 0.0906374, 
167.592, 2.43424, 1.29127, 3.10831, -0.0849033, 0.0138113, 0.0854496, 
167.6, 2.43356, 1.29138, 3.10899, -0.0849075, 0.0137392, 0.0854258, 
167.608, 2.43288, 1.29149, 3.10968, -0.0849093, 0.0136894, 0.0854551, 
167.616, 2.4322, 1.2916, 3.11036, -0.0849111, 0.0136415, 0.0854865, 
167.624, 2.43152, 1.29171, 3.11103, -0.085671, 0.0132988, 0.0830124, 
167.632, 2.43083, 1.29181, 3.11169, -0.0856805, 0.0132388, 0.0830143, 
167.64, 2.43014, 1.29192, 3.11235, -0.0856827, 0.0131935, 0.0830463, 
167.648, 2.42946, 1.29202, 3.11302, -0.0856845, 0.0131476, 0.0830776, 
167.656, 2.42875, 1.29211, 3.11357, -0.0891777, 0.0113624, 0.0686723, 
167.664, 2.42803, 1.2922, 3.11412, -0.0892151, 0.0110794, 0.0685379, 
167.672, 2.42732, 1.29229, 3.11466, -0.0892187, 0.0111144, 0.0685597, 
167.68, 2.4266, 1.29238, 3.11521, -0.0892204, 0.0111711, 0.0685854, 
167.688, 2.4259, 1.29247, 3.1158, -0.0879976, 0.0115152, 0.0730786, 
167.696, 2.4252, 1.29257, 3.11638, -0.0879862, 0.0116484, 0.0731445, 
167.704, 2.42449, 1.29266, 3.11697, -0.0879862, 0.0116065, 0.0731691, 
167.712, 2.42379, 1.29275, 3.11755, -0.087987, 0.0115616, 0.0731908, 
167.72, 2.42308, 1.29284, 3.1181, -0.0884642, 0.0109605, 0.0687582, 
167.728, 2.42237, 1.29293, 3.11865, -0.0884703, 0.0108965, 0.06873, 
167.736, 2.42167, 1.29301, 3.1192, -0.0884715, 0.0108542, 0.0687503, 
167.744, 2.42096, 1.2931, 3.11975, -0.0884726, 0.0108128, 0.0687717, 
167.752, 2.42022, 1.29313, 3.11985, -0.0926221, 0.0034847, 0.0117268, 
167.76, 2.41948, 1.29315, 3.11994, -0.0926411, 0.00334426, 0.0114371, 
167.768, 2.41873, 1.29318, 3.12003, -0.0926438, 0.00332902, 0.0114365, 
167.776, 2.41799, 1.29321, 3.12012, -0.0926448, 0.0033262, 0.0114413, 
167.784, 2.41726, 1.29323, 3.12021, -0.0919103, 0.00333017, 0.0116076, 
167.792, 2.41652, 1.29326, 3.12031, -0.0919071, 0.00332788, 0.0116122, 
167.8, 2.41579, 1.29329, 3.1204, -0.0919065, 0.00331994, 0.0116127, 
167.808, 2.41505, 1.29331, 3.12049, -0.0919062, 0.00331267, 0.0116136, 
167.816, 2.41431, 1.29334, 3.12059, -0.0922268, 0.00336752, 0.0120535, 
167.824, 2.41358, 1.29337, 3.12069, -0.0922282, 0.00336111, 0.0120562, 
167.832, 2.41284, 1.2934, 3.12078, -0.0922286, 0.0033547, 0.0120578, 
167.84, 2.4121, 1.29342, 3.12088, -0.0922288, 0.00334728, 0.0120587, 
167.848, 2.41135, 1.29344, 3.12093, -0.0932541, 0.00265458, 0.00656098, 
167.856, 2.41061, 1.29346, 3.12098, -0.0932587, 0.00262874, 0.00653271, 
167.864, 2.40986, 1.29349, 3.12104, -0.0932595, 0.00262577, 0.00653425, 
167.872, 2.40912, 1.29351, 3.12109, -0.0932598, 0.00262275, 0.00653551, 
167.88, 2.40838, 1.29353, 3.12115, -0.0927003, 0.00280136, 0.00804322, 
167.888, 2.40763, 1.29355, 3.12122, -0.0926979, 0.00280309, 0.00805188, 
167.896, 2.40689, 1.29357, 3.12128, -0.0926976, 0.00279627, 0.00805122, 
167.904, 2.40615, 1.2936, 3.12135, -0.0926975, 0.00278985, 0.00805089, 
167.912, 2.4054, 1.29362, 3.12141, -0.0941175, 0.00285461, 0.00840879, 
167.92, 2.40464, 1.29364, 3.12148, -0.0941238, 0.00278849, 0.00840975, 
167.928, 2.40389, 1.29366, 3.12155, -0.094125, 0.00284439, 0.00841132, 
167.936, 2.40314, 1.29369, 3.12162, -0.0941254, 0.00284157, 0.00841343, 
167.944, 2.4024, 1.29371, 3.12171, -0.0925476, 0.00320386, 0.0115088, 
167.952, 2.40166, 1.29374, 3.1218, -0.0925408, 0.00321072, 0.0115264, 
167.96, 2.40092, 1.29376, 3.12189, -0.0925397, 0.00319795, 0.0115234, 
167.968, 2.40018, 1.29379, 3.12198, -0.0925394, 0.00318713, 0.0115218, 
167.976, 2.39943, 1.29381, 3.12206, -0.0929208, 0.0029577, 0.00974849, 
167.984, 2.39869, 1.29384, 3.12214, -0.0929226, 0.0029424, 0.00973889, 
167.992, 2.39795, 1.29386, 3.12222, -0.0929231, 0.00293568, 0.0097393, 
168, 2.3972, 1.29388, 3.1223, -0.0929234, 0.00292901, 0.00973965, 
168.008, 2.39647, 1.29391, 3.12238, -0.0911357, 0.00304507, 0.0109366, 
168.016, 2.39575, 1.29393, 3.12247, -0.0911281, 0.00304548, 0.0109449, 
168.024, 2.39502, 1.29396, 3.12256, -0.0911269, 0.00303194, 0.0109412, 
168.032, 2.39429, 1.29398, 3.12265, -0.0911266, 0.00302157, 0.0109396, 
168.04, 2.39355, 1.29401, 3.12279, -0.0919118, 0.00318725, 0.0183985, 
168.048, 2.39282, 1.29403, 3.12294, -0.0919155, 0.00323102, 0.0184223, 
168.056, 2.39208, 1.29406, 3.12309, -0.0919164, 0.00338516, 0.0184225, 
168.064, 2.39135, 1.29409, 3.12324, -0.091917, 0.00357258, 0.0184226, 
168.072, 2.39061, 1.29411, 3.12333, -0.0917059, 0.00314516, 0.0121796, 
168.08, 2.38988, 1.29414, 3.12343, -0.0917052, 0.00312306, 0.0121546, 
168.088, 2.38915, 1.29416, 3.12353, -0.0917052, 0.00311219, 0.0121534, 
168.096, 2.38841, 1.29419, 3.12362, -0.0917053, 0.00310294, 0.0121532, 
168.104, 2.38767, 1.29421, 3.12373, -0.0921002, 0.00318104, 0.0127851, 
168.112, 2.38694, 1.29424, 3.12383, -0.092102, 0.00317354, 0.0127879, 
168.12, 2.3862, 1.29426, 3.12393, -0.0921025, 0.00316598, 0.0127889, 
168.128, 2.38546, 1.29429, 3.12403, -0.0921028, 0.00315734, 0.0127894, 
168.136, 2.38474, 1.29432, 3.12415, -0.0909633, 0.00340421, 0.0149245, 
168.144, 2.38401, 1.29434, 3.12427, -0.0909585, 0.00340416, 0.0149366, 
168.152, 2.38328, 1.29437, 3.12439, -0.0909578, 0.00339034, 0.0149345, 
168.16, 2.38255, 1.2944, 3.12451, -0.0909577, 0.00337798, 0.0149334, 
168.168, 2.38182, 1.29442, 3.12462, -0.0911265, 0.0031836, 0.0134839, 
168.176, 2.3811, 1.29445, 3.12473, -0.0911274, 0.00316763, 0.0134763, 
168.184, 2.38037, 1.29447, 3.12484, -0.0911277, 0.00315789, 0.0134763, 
168.192, 2.37964, 1.2945, 3.12494, -0.091128, 0.00314845, 0.0134765, 
168.2, 2.3789, 1.29452, 3.12506, -0.0918169, 0.00331182, 0.0149058, 
168.208, 2.37817, 1.29455, 3.12518, -0.0918201, 0.00332471, 0.0149116, 
168.216, 2.37743, 1.29458, 3.1253, -0.0918208, 0.00331743, 0.0149137, 
168.224, 2.3767, 1.2946, 3.12542, -0.0918212, 0.00330775, 0.0149144, 
168.232, 2.37588, 1.29462, 3.12553, -0.102811, 0.00244341, 0.0132408, 
168.24, 2.37505, 1.29463, 3.12563, -0.102859, 0.000486592, 0.0132357, 
168.248, 2.37423, 1.29463, 3.12574, -0.102868, 0.000118416, 0.0132359, 
168.256, 2.37341, 1.29463, 3.12584, -0.10287, 0.00019059, 0.0132362, 
168.264, 2.37258, 1.29463, 3.12593, -0.103439, 0.000368601, 0.0106465, 
168.272, 2.37175, 1.29464, 3.12601, -0.103441, 0.000521319, 0.0106384, 
168.28, 2.37093, 1.29464, 3.1261, -0.103441, 0.000765998, 0.0106386, 
168.288, 2.3701, 1.29465, 3.12618, -0.103441, 0.00102806, 0.0106389, 
168.296, 2.36927, 1.29466, 3.12626, -0.103094, 0.00132264, 0.00924336, 
168.304, 2.36845, 1.29468, 3.12633, -0.103092, 0.00164445, 0.00923915, 
168.312, 2.36762, 1.29469, 3.12641, -0.103092, 0.00190839, 0.0092393, 
168.32, 2.3668, 1.29471, 3.12648, -0.103091, 0.00215149, 0.00923942, 
168.328, 2.36597, 1.29473, 3.12657, -0.103025, 0.0023914, 0.0110344, 
168.336, 2.36515, 1.29475, 3.12666, -0.103025, 0.00263097, 0.01104, 
168.344, 2.36433, 1.29477, 3.12674, -0.103025, 0.00283994, 0.0110403, 
168.352, 2.3635, 1.29479, 3.12683, -0.103025, 0.00283682, 0.0110434, 
168.36, 2.36267, 1.29482, 3.12722, -0.103655, 0.00303112, 0.0482763, 
168.368, 2.36184, 1.29484, 3.12761, -0.10366, 0.00312434, 0.0483971, 
168.376, 2.36101, 1.29487, 3.12799, -0.103661, 0.00330535, 0.0483963, 
168.384, 2.36018, 1.2949, 3.12838, -0.103662, 0.00351095, 0.0483953, 
168.392, 2.35929, 1.29492, 3.12875, -0.111505, 0.00293529, 0.0457747, 
168.4, 2.3584, 1.29493, 3.12911, -0.111546, 0.00160405, 0.0457926, 
168.408, 2.35751, 1.29494, 3.12948, -0.111553, 0.00140498, 0.0457922, 
168.416, 2.35662, 1.29496, 3.12985, -0.111555, 0.00152041, 0.045792, 
168.424, 2.35559, 1.29496, 3.13018, -0.127734, 0.000109197, 0.0415423, 
168.432, 2.35457, 1.29494, 3.13051, -0.12783, -0.0028278, 0.0416308, 
168.44, 2.35355, 1.29491, 3.13084, -0.127843, -0.00342834, 0.0416311, 
168.448, 2.35253, 1.29488, 3.13118, -0.127847, -0.00338196, 0.0416313, 
168.456, 2.3515, 1.29485, 3.13147, -0.128724, -0.00321376, 0.0367144, 
168.464, 2.35047, 1.29483, 3.13176, -0.128728, -0.00306624, 0.0366992, 
168.472, 2.34944, 1.29481, 3.13206, -0.128728, -0.00278592, 0.0366994, 
168.48, 2.34841, 1.29479, 3.13235, -0.128727, -0.00248335, 0.0366997, 
168.488, 2.34742, 1.29478, 3.13264, -0.122752, -0.0015838, 0.0360481, 
168.496, 2.34644, 1.29477, 3.13293, -0.122725, -0.000122754, 0.0360462, 
168.504, 2.34546, 1.29478, 3.13322, -0.12272, 0.000462878, 0.0360464, 
168.512, 2.34448, 1.29478, 3.13351, -0.122718, 0.000797323, 0.0360465, 
168.52, 2.3435, 1.29479, 3.13379, -0.122543, 0.00105867, 0.0351599, 
168.528, 2.34252, 1.2948, 3.13407, -0.122543, 0.00130375, 0.0351572, 
168.536, 2.34154, 1.29482, 3.13435, -0.122543, 0.00151282, 0.0351573, 
168.544, 2.34056, 1.29483, 3.13463, -0.122543, 0.00171297, 0.0351573, 
168.552, 2.33958, 1.29484, 3.1349, -0.122701, 0.00189583, 0.0342517, 
168.56, 2.33859, 1.29486, 3.13518, -0.122702, 0.00206542, 0.034249, 
168.568, 2.33761, 1.29488, 3.13545, -0.122702, 0.0022597, 0.034249, 
168.576, 2.33663, 1.2949, 3.13573, -0.122702, 0.00246226, 0.0342491, 
168.584, 2.33565, 1.29492, 3.13606, -0.12266, 0.00267552, 0.0412335, 
168.592, 2.33467, 1.29494, 3.13639, -0.12266, 0.00289235, 0.0412553, 
168.6, 2.33369, 1.29497, 3.13672, -0.12266, 0.00310431, 0.0412551, 
168.608, 2.33271, 1.29499, 3.13705, -0.12266, 0.00331536, 0.041255, 
168.616, 2.33171, 1.29502, 3.13737, -0.124374, 0.00335236, 0.0407503, 
168.624, 2.33072, 1.29505, 3.1377, -0.124381, 0.00322658, 0.0407486, 
168.632, 2.32972, 1.29507, 3.13802, -0.124383, 0.0033476, 0.0407485, 
168.64, 2.32873, 1.2951, 3.13835, -0.124383, 0.00353738, 0.0407484, 
168.648, 2.32774, 1.29513, 3.13866, -0.123714, 0.00381792, 0.0390757, 
168.656, 2.32675, 1.29517, 3.13898, -0.123711, 0.00417018, 0.0390705, 
168.664, 2.32576, 1.2952, 3.13929, -0.123711, 0.00442756, 0.0390705, 
168.672, 2.32477, 1.29524, 3.1396, -0.12371, 0.00465744, 0.0390706, 
168.68, 2.32379, 1.29528, 3.13994, -0.122493, 0.00500212, 0.042671, 
168.688, 2.32281, 1.29532, 3.14028, -0.122488, 0.00545658, 0.0426822, 
168.696, 2.32183, 1.29537, 3.14062, -0.122487, 0.00567051, 0.0426831, 
168.704, 2.32085, 1.29541, 3.14097, -0.122487, 0.00563407, 0.042686, 
168.712, 2.31994, 1.29546, 3.14129, -0.113569, 0.00536895, 0.0409908, 
168.72, 2.31903, 1.2955, -3.14156, -0.11353, 0.00533416, 0.0409945, 
168.728, 2.31812, 1.29554, -3.14124, -0.113524, 0.00528707, 0.040974, 
168.736, 2.31721, 1.29558, -3.14091, -0.113521, 0.00524613, 0.0409661, 
168.744, 2.31631, 1.29563, -3.14053, -0.112847, 0.00556891, 0.0465747, 
168.752, 2.31541, 1.29567, -3.14016, -0.112844, 0.00585591, 0.0465932, 
168.76, 2.31451, 1.29572, -3.13979, -0.112844, 0.00586954, 0.0465964, 
168.768, 2.3136, 1.29577, -3.13942, -0.112844, 0.00582702, 0.0465975, 
168.776, 2.31269, 1.29581, -3.13909, -0.113767, 0.00498771, 0.0405382, 
168.784, 2.31178, 1.29585, -3.13877, -0.113771, 0.00493064, 0.0405065, 
168.792, 2.31087, 1.29589, -3.13844, -0.113772, 0.00489373, 0.0405076, 
168.8, 2.30996, 1.29593, -3.13812, -0.113772, 0.00485694, 0.0405086, 
168.808, 2.30905, 1.29597, -3.13779, -0.113649, 0.00497464, 0.0417033, 
168.816, 2.30814, 1.296, -3.13745, -0.113648, 0.00494089, 0.0417098, 
168.824, 2.30724, 1.29604, -3.13712, -0.113648, 0.00490179, 0.04171, 
168.832, 2.30633, 1.29608, -3.13679, -0.113648, 0.00486242, 0.04171, 
168.84, 2.30542, 1.29612, -3.13647, -0.113119, 0.00447169, 0.0389606, 
168.848, 2.30452, 1.29615, -3.13616, -0.113116, 0.00442546, 0.0389477, 
168.856, 2.30361, 1.29619, -3.13585, -0.113116, 0.0043864, 0.038946, 
168.864, 2.30271, 1.29622, -3.13554, -0.113115, 0.00434934, 0.0389455, 
168.872, 2.30179, 1.29626, -3.13523, -0.113977, 0.00427014, 0.0386687, 
168.88, 2.30088, 1.29629, -3.13492, -0.113981, 0.00423066, 0.0386661, 
168.888, 2.29997, 1.29633, -3.13461, -0.113981, 0.00419726, 0.038668, 
168.896, 2.29906, 1.29636, -3.1343, -0.113981, 0.00416223, 0.0386688, 
168.904, 2.29815, 1.29639, -3.13395, -0.113008, 0.00449955, 0.0445288, 
168.912, 2.29725, 1.29643, -3.13359, -0.113004, 0.0048637, 0.044548, 
168.92, 2.29635, 1.29647, -3.13323, -0.113003, 0.00482995, 0.044552, 
168.928, 2.29544, 1.29651, -3.13288, -0.113002, 0.00478753, 0.0445516, 
168.936, 2.29454, 1.29654, -3.13255, -0.112357, 0.00424308, 0.0406001, 
168.944, 2.29364, 1.29658, -3.13223, -0.112354, 0.00419051, 0.0405809, 
168.952, 2.29275, 1.29661, -3.1319, -0.112354, 0.00414903, 0.0405785, 
168.96, 2.29185, 1.29664, -3.13158, -0.112353, 0.00411028, 0.0405778, 
168.968, 2.29094, 1.29668, -3.13126, -0.113562, 0.00387436, 0.0391517, 
168.976, 2.29003, 1.29671, -3.13095, -0.113567, 0.00382893, 0.0391427, 
168.984, 2.28912, 1.29674, -3.13064, -0.113567, 0.00379599, 0.039145, 
168.992, 2.28821, 1.29677, -3.13032, -0.113567, 0.00376115, 0.0391462, 
169, 2.28732, 1.2968, -3.12996, -0.111514, 0.0042081, 0.045051, 
169.008, 2.28643, 1.29684, -3.1296, -0.111504, 0.00448999, 0.0450748, 
169.016, 2.28554, 1.29687, -3.12924, -0.111502, 0.00445059, 0.0450754, 
169.024, 2.28465, 1.29691, -3.12888, -0.111501, 0.00440651, 0.0450739, 
169.032, 2.28374, 1.29693, -3.12859, -0.113671, 0.00320598, 0.0363067, 
169.04, 2.28283, 1.29696, -3.1283, -0.11368, 0.0031208, 0.0362591, 
169.048, 2.28192, 1.29698, -3.12801, -0.113681, 0.00310061, 0.0362615, 
169.056, 2.28101, 1.29701, -3.12772, -0.113681, 0.00307006, 0.0362636, 
169.064, 2.2801, 1.29703, -3.12741, -0.113604, 0.0033035, 0.0390145, 
169.072, 2.27919, 1.29706, -3.1271, -0.113603, 0.00336455, 0.0390261, 
169.08, 2.27828, 1.29709, -3.12679, -0.113602, 0.00333102, 0.0390278, 
169.088, 2.27737, 1.29711, -3.12647, -0.113602, 0.00329459, 0.0390278, 
169.096, 2.27653, 1.29714, -3.12616, -0.105304, 0.00339713, 0.0390082, 
169.104, 2.27569, 1.29717, -3.12585, -0.105248, 0.00339506, 0.0390983, 
169.112, 2.27485, 1.29719, -3.12554, -0.10524, 0.00333402, 0.0390837, 
169.12, 2.274, 1.29722, -3.12522, -0.105237, 0.00328841, 0.0390762, 
169.128, 2.27316, 1.29724, -3.12495, -0.104891, 0.00256661, 0.0336829, 
169.136, 2.27233, 1.29726, -3.12468, -0.104889, 0.00251617, 0.033656, 
169.144, 2.27149, 1.29728, -3.12442, -0.104889, 0.00248481, 0.0336545, 
169.152, 2.27065, 1.2973, -3.12415, -0.104889, 0.00245625, 0.0336547, 
169.16, 2.26981, 1.29732, -3.12387, -0.104692, 0.00254645, 0.0345496, 
169.168, 2.26897, 1.29734, -3.12359, -0.104691, 0.00252179, 0.034555, 
169.176, 2.26813, 1.29736, -3.12332, -0.10469, 0.00249159, 0.0345487, 
169.184, 2.2673, 1.29738, -3.12304, -0.10469, 0.002461, 0.0345402, 
169.192, 2.26645, 1.2974, -3.12276, -0.105368, 0.00255387, 0.0356079, 
169.2, 2.26561, 1.29742, -3.12247, -0.105374, 0.00252527, 0.0356095, 
169.208, 2.26477, 1.29744, -3.12219, -0.105376, 0.00249633, 0.0356057, 
169.216, 2.26393, 1.29746, -3.1219, -0.105376, 0.00246557, 0.0356, 
169.224, 2.26306, 1.29748, -3.12111, -0.107829, 0.00246157, 0.0985047, 
169.232, 2.2622, 1.2975, -3.12032, -0.10785, 0.00219204, 0.0988972, 
169.24, 2.26134, 1.29752, -3.11953, -0.107854, 0.00227039, 0.0988478, 
169.248, 2.26047, 1.29754, -3.11874, -0.107854, 0.00244882, 0.0987972, 
169.256, 2.25961, 1.29756, -3.11793, -0.10759, 0.00269089, 0.101887, 
169.264, 2.25875, 1.29758, -3.11711, -0.107585, 0.00296685, 0.101858, 
169.272, 2.25789, 1.29761, -3.1163, -0.107582, 0.0032083, 0.101808, 
169.28, 2.25703, 1.29763, -3.11548, -0.107579, 0.00343838, 0.10176, 
169.288, 2.25617, 1.29766, -3.1147, -0.107911, 0.00362636, 0.0982845, 
169.296, 2.2553, 1.29769, -3.11391, -0.107911, 0.00378281, 0.0982168, 
169.304, 2.25444, 1.29773, -3.11312, -0.10791, 0.0039844, 0.0981735, 
169.312, 2.25358, 1.29776, -3.11234, -0.107907, 0.00419815, 0.0981307, 
169.32, 2.25272, 1.29779, -3.11152, -0.107823, 0.00442568, 0.10191, 
169.328, 2.25185, 1.29783, -3.11071, -0.10782, 0.00465989, 0.101891, 
169.336, 2.25099, 1.29787, -3.10989, -0.107817, 0.00488251, 0.101845, 
169.344, 2.25013, 1.29791, -3.10908, -0.107814, 0.00510141, 0.101799, 
169.352, 2.24925, 1.29795, -3.10827, -0.110355, 0.00504698, 0.101075, 
169.36, 2.24836, 1.29799, -3.10746, -0.110375, 0.00476916, 0.101025, 
169.368, 2.24748, 1.29803, -3.10666, -0.110379, 0.00484856, 0.100981, 
169.376, 2.2466, 1.29807, -3.10585, -0.110377, 0.00502986, 0.100937, 
169.384, 2.24571, 1.29811, -3.10504, -0.110491, 0.00523399, 0.10127, 
169.392, 2.24483, 1.29815, -3.10423, -0.110488, 0.00543929, 0.101228, 
169.4, 2.24394, 1.2982, -3.10342, -0.110485, 0.00566312, 0.101184, 
169.408, 2.24306, 1.29825, -3.10261, -0.110481, 0.00589047, 0.10114, 
169.416, 2.24238, 1.29832, -3.10178, -0.0854186, 0.00894009, 0.103959, 
169.424, 2.24171, 1.2984, -3.10093, -0.0839513, 0.0102848, 0.106482, 
169.432, 2.24103, 1.29848, -3.10007, -0.083876, 0.0101617, 0.106397, 
169.44, 2.24036, 1.29856, -3.09922, -0.08385, 0.0100365, 0.106303, 
169.448, 2.2397, 1.29865, -3.09835, -0.0825687, 0.0103848, 0.109389, 
169.456, 2.23904, 1.29873, -3.09747, -0.0825549, 0.01031, 0.10937, 
169.464, 2.23838, 1.29881, -3.0966, -0.082552, 0.010217, 0.109313, 
169.472, 2.23772, 1.29889, -3.09573, -0.0825512, 0.0101267, 0.109261, 
169.48, 2.23708, 1.29891, -3.09533, -0.0804037, 0.00273934, 0.0499193, 
169.488, 2.23644, 1.29893, -3.09493, -0.0803888, 0.00243408, 0.0493071, 
169.496, 2.23579, 1.29895, -3.09454, -0.0803813, 0.00237338, 0.0492692, 
169.504, 2.23515, 1.29897, -3.09414, -0.0803794, 0.00233903, 0.0492624, 
169.512, 2.23449, 1.29899, -3.09329, -0.0826827, 0.00226997, 0.107167, 
169.52, 2.23383, 1.299, -3.09243, -0.0827015, 0.00196323, 0.107513, 
169.528, 2.23317, 1.29902, -3.09157, -0.0827049, 0.00198927, 0.107465, 
169.536, 2.2325, 1.29904, -3.09071, -0.082704, 0.00212043, 0.107413, 
169.544, 2.23185, 1.29905, -3.09035, -0.0811006, 0.00150081, 0.04524, 
169.552, 2.23121, 1.29906, -3.08999, -0.0810855, 0.00139361, 0.0448062, 
169.56, 2.23056, 1.29907, -3.08963, -0.0810802, 0.00135702, 0.044793, 
169.568, 2.22991, 1.29908, -3.08927, -0.0810774, 0.00132649, 0.0447882, 
169.576, 2.22925, 1.29909, -3.0884, -0.0817722, 0.00151177, 0.108739, 
169.584, 2.2286, 1.29911, -3.08753, -0.0817747, 0.00157754, 0.109119, 
169.592, 2.22795, 1.29912, -3.08665, -0.0817727, 0.00173874, 0.109066, 
169.6, 2.22729, 1.29914, -3.08578, -0.0817695, 0.00193028, 0.10901, 
169.608, 2.22672, 1.29911, -3.08573, -0.0712184, -0.00317054, 0.00689629, 
169.616, 2.22615, 1.29908, -3.08568, -0.0711728, -0.00328362, 0.00651804, 
169.624, 2.22558, 1.29906, -3.08562, -0.0711643, -0.00331855, 0.0064893, 
169.632, 2.22501, 1.29903, -3.08557, -0.0711616, -0.00333335, 0.00648251, 
169.64, 2.22439, 1.299, -3.085, -0.0784137, -0.00386647, 0.0714168, 
169.648, 2.22376, 1.29896, -3.08443, -0.0784767, -0.00512341, 0.0718251, 
169.656, 2.22313, 1.29892, -3.08385, -0.0784925, -0.00537973, 0.0717963, 
169.664, 2.2225, 1.29887, -3.08328, -0.0784961, -0.00533673, 0.0717665, 
169.672, 2.22187, 1.29883, -3.08276, -0.0785968, -0.00519396, 0.064939, 
169.68, 2.22125, 1.29879, -3.08224, -0.0785954, -0.00501202, 0.064871, 
169.688, 2.22062, 1.29875, -3.08172, -0.0785927, -0.00479896, 0.0648497, 
169.696, 2.21999, 1.29872, -3.0812, -0.0785896, -0.00457646, 0.0648294, 
169.704, 2.21936, 1.29868, -3.08068, -0.0780786, -0.00429575, 0.0651015, 
169.712, 2.21874, 1.29865, -3.08016, -0.078071, -0.00397392, 0.0650838, 
169.72, 2.21811, 1.29862, -3.07964, -0.0780667, -0.00372372, 0.0650645, 
169.728, 2.21749, 1.29859, -3.07912, -0.0780635, -0.00349513, 0.0650454, 
169.736, 2.21686, 1.29857, -3.07859, -0.078457, -0.003318, 0.0665295, 
169.744, 2.21623, 1.29854, -3.07805, -0.0784578, -0.00317706, 0.0665199, 
169.752, 2.21561, 1.29852, -3.07752, -0.078456, -0.00298244, 0.0665003, 
169.76, 2.21498, 1.29849, -3.07699, -0.0784536, -0.00277237, 0.0664808, 
169.768, 2.21435, 1.29847, -3.07645, -0.0785004, -0.002562, 0.0672874, 
169.776, 2.21372, 1.29845, -3.07591, -0.078498, -0.00235402, 0.0672731, 
169.784, 2.2131, 1.29844, -3.07538, -0.0784953, -0.00213866, 0.0672534, 
169.792, 2.21247, 1.29842, -3.07484, -0.0784924, -0.00192133, 0.0672338, 
169.8, 2.21184, 1.29841, -3.07432, -0.0781956, -0.00167193, 0.0643275, 
169.808, 2.21122, 1.2984, -3.07381, -0.0781901, -0.00139774, 0.0642907, 
169.816, 2.21059, 1.29839, -3.07329, -0.0781866, -0.00116434, 0.0642733, 
169.824, 2.20997, 1.29838, -3.07278, -0.0781836, -0.000942823, 0.0642559, 
169.832, 2.20934, 1.29838, -3.07229, -0.0779987, -0.000706266, 0.0615603, 
169.84, 2.20872, 1.29837, -3.0718, -0.0779944, -0.000455596, 0.0615268, 
169.848, 2.20809, 1.29837, -3.0713, -0.0779913, -0.000230452, 0.0615111, 
169.856, 2.20747, 1.29837, -3.07081, -0.0779885, -1.25135e-05, 0.0614954, 
169.864, 2.20685, 1.29837, -3.07029, -0.0770518, 0.00030848, 0.0650057, 
169.872, 2.20624, 1.29838, -3.06977, -0.0770404, 0.000702268, 0.065011, 
169.88, 2.20562, 1.29839, -3.06925, -0.0770353, 0.000967358, 0.0649929, 
169.888, 2.205, 1.2984, -3.06873, -0.0770317, 0.00119554, 0.0649747, 
169.896, 2.20438, 1.29841, -3.0682, -0.0774878, 0.00136042, 0.0667747, 
169.904, 2.20376, 1.29842, -3.06766, -0.077489, 0.00148413, 0.0667674, 
169.912, 2.20314, 1.29843, -3.06713, -0.0774872, 0.00167043, 0.0667481, 
169.92, 2.20252, 1.29845, -3.0666, -0.0774846, 0.00187557, 0.0667289, 
169.928, 2.2019, 1.29846, -3.06609, -0.0777497, 0.0018832, 0.0631823, 
169.936, 2.20128, 1.29848, -3.06559, -0.0777494, 0.00183523, 0.0631434, 
169.944, 2.20066, 1.29849, -3.06508, -0.0777471, 0.00179051, 0.0631273, 
169.952, 2.20004, 1.2985, -3.06458, -0.0777443, 0.00174513, 0.0631106, 
169.96, 2.19942, 1.29852, -3.06405, -0.0773558, 0.00203498, 0.0656856, 
169.968, 2.1988, 1.29854, -3.06352, -0.077349, 0.00200959, 0.0656943, 
169.976, 2.19818, 1.29855, -3.063, -0.077345, 0.0019618, 0.0656753, 
169.984, 2.19756, 1.29857, -3.06247, -0.0773414, 0.00191366, 0.0656559, 
169.992, 2.19695, 1.29858, -3.06199, -0.0768512, 0.00126881, 0.060372, 
170, 2.19633, 1.29859, -3.06151, -0.076844, 0.00120348, 0.0603057, 
170.008, 2.19572, 1.2986, -3.06103, -0.0768397, 0.00115729, 0.0602864, 
170.016, 2.1951, 1.29861, -3.06054, -0.0768363, 0.00111401, 0.0602705, 
170.024, 2.19449, 1.29862, -3.06002, -0.0771315, 0.00132235, 0.0653578, 
