time, x, y, heading,
347.456, 10.349, -1.26514, -4.88877, 
347.488, 10.3524, -1.26474, -4.95524, 
347.52, 10.3557, -1.26425, -4.89602, 
347.552, 10.3592, -1.26377, -4.85888, 
347.584, 10.3625, -1.26325, -4.81243, 
347.616, 10.3659, -1.26272, -4.77272, 
347.648, 10.3693, -1.26223, -4.74725, 
347.68, 10.3727, -1.2618, -4.73073, 
347.712, 10.3762, -1.26144, -4.62661, 
347.744, 10.3798, -1.26095, -4.58034, 
347.776, 10.3834, -1.26044, -4.54328, 
347.808, 10.3869, -1.25991, -4.55227, 
347.84, 10.3904, -1.25944, -4.53961, 
347.872, 10.3941, -1.25899, -4.45661, 
347.904, 10.3978, -1.25847, -4.4287, 
347.936, 10.4015, -1.2579, -4.51566, 
347.968, 10.4051, -1.2574, -4.41532, 
348, 10.4087, -1.25684, -4.43076, 
348.032, 10.4123, -1.25621, -4.28526, 
348.064, 10.4159, -1.25555, -4.28962, 
348.096, 10.4196, -1.25486, -4.33053, 
348.128, 10.4232, -1.25423, -4.22886, 
348.16, 10.4269, -1.25363, -4.17087, 
348.192, 10.4305, -1.253, -4.20109, 
348.224, 10.4341, -1.25245, -4.17789, 
348.256, 10.4376, -1.25202, -4.22411, 
348.288, 10.441, -1.25159, -4.1678, 
348.32, 10.4445, -1.25115, -4.14051, 
348.352, 10.448, -1.25058, -4.14366, 
348.384, 10.4517, -1.24997, -4.09978, 
348.416, 10.4552, -1.24943, -4.05325, 
348.448, 10.4588, -1.24891, -4.09746, 
348.48, 10.4623, -1.24835, -4.04491, 
348.512, 10.4659, -1.2478, -4.09728, 
348.544, 10.4695, -1.24726, -4.11269, 
348.576, 10.473, -1.24673, -4.14086, 
348.608, 10.4766, -1.24614, -4.12328, 
348.64, 10.4802, -1.2456, -4.11645, 
348.672, 10.4839, -1.245, -4.06518, 
348.704, 10.4876, -1.24434, -4.03115, 
348.736, 10.4913, -1.24368, -4.02548, 
348.768, 10.4952, -1.24291, -4.03766, 
348.8, 10.499, -1.2421, -4.07737, 
348.832, 10.5029, -1.24136, -4.04494, 
348.864, 10.5067, -1.24058, -4.02377, 
348.896, 10.5106, -1.2398, -4.05497, 
348.928, 10.5145, -1.23904, -4.00621, 
348.96, 10.5184, -1.23828, -4.00079, 
348.992, 10.5222, -1.23757, -3.9913, 
349.024, 10.526, -1.23684, -3.96098, 
349.056, 10.5298, -1.23612, -3.95384, 
349.088, 10.5337, -1.23539, -3.9604, 
349.12, 10.5375, -1.23465, -3.87326, 
349.152, 10.5414, -1.23385, -3.938, 
349.184, 10.5454, -1.23298, -3.95001, 
349.216, 10.5494, -1.23201, -3.98562, 
349.248, 10.5535, -1.23105, -3.87161, 
349.28, 10.5576, -1.23005, -3.82793, 
349.312, 10.5617, -1.22907, -3.77093, 
349.344, 10.5658, -1.22805, -3.68425, 
349.376, 10.5698, -1.22708, -3.79585, 
349.408, 10.5739, -1.22607, -3.79859, 
349.44, 10.578, -1.22506, -3.83165, 
349.472, 10.582, -1.22416, -3.78176, 
349.504, 10.586, -1.22325, -3.70902, 
349.536, 10.59, -1.22228, -3.36821, 
349.568, 10.5941, -1.22132, -3.08007, 
349.6, 10.5983, -1.22036, -2.71532, 
349.632, 10.6025, -1.21943, -2.32486, 
349.664, 10.6067, -1.21849, -2.04323, 
349.696, 10.6108, -1.21761, -1.74339, 
349.728, 10.6149, -1.21677, -1.42924, 
349.76, 10.6188, -1.21591, -1.10532, 
349.792, 10.6228, -1.21506, -0.773175, 
349.824, 10.6267, -1.21426, -0.447825, 
349.856, 10.6306, -1.21349, -0.18581, 
349.888, 10.6346, -1.21276, 0.0977748, 
349.92, 10.6386, -1.21206, 0.354118, 
349.952, 10.6427, -1.21139, 0.603916, 
349.984, 10.6466, -1.21063, 0.897635, 
350.016, 10.6505, -1.20988, 1.21607, 
350.048, 10.6543, -1.20919, 1.51518, 
350.08, 10.6581, -1.20847, 1.82068, 
350.112, 10.6618, -1.20774, 2.03376, 
350.144, 10.6655, -1.20701, 2.18651, 
350.176, 10.6691, -1.20634, 2.4526, 
350.208, 10.6727, -1.20572, 2.71727, 
350.24, 10.6764, -1.20506, 3.00663, 
350.272, 10.68, -1.20442, 3.34816, 
350.304, 10.6837, -1.20381, 3.59675, 
350.336, 10.6874, -1.20329, 3.90465, 
350.368, 10.6912, -1.20278, 4.20511, 
350.4, 10.6951, -1.2023, 4.53688, 
350.432, 10.699, -1.2018, 4.84153, 
350.464, 10.7028, -1.20134, 5.11161, 
350.496, 10.7066, -1.20092, 5.35022, 
350.528, 10.7104, -1.20044, 5.63769, 
350.56, 10.7143, -1.19993, 5.95843, 
350.592, 10.718, -1.19941, 6.20939, 
350.624, 10.7218, -1.19886, 6.45304, 
350.656, 10.7256, -1.19831, 6.68175, 
350.688, 10.7295, -1.19777, 6.90324, 
350.72, 10.7333, -1.19724, 7.17947, 
350.752, 10.7371, -1.19672, 7.50931, 
350.784, 10.7408, -1.19617, 7.8664, 
350.816, 10.7445, -1.19563, 8.13914, 
350.848, 10.7482, -1.19511, 8.4289, 
350.88, 10.7517, -1.19467, 8.72378, 
350.912, 10.7553, -1.19428, 8.94217, 
350.944, 10.7589, -1.19393, 9.21848, 
350.976, 10.7624, -1.19355, 9.53667, 
351.008, 10.766, -1.19321, 9.80865, 
351.04, 10.7695, -1.19289, 10.0981, 
351.072, 10.7731, -1.19255, 10.4312, 
351.104, 10.7767, -1.19227, 10.7289, 
351.136, 10.7802, -1.19199, 11.0362, 
351.168, 10.7837, -1.19161, 11.2693, 
351.2, 10.7873, -1.19126, 11.5349, 
351.232, 10.7908, -1.19094, 11.8707, 
351.264, 10.7944, -1.19064, 12.1075, 
351.296, 10.7979, -1.1903, 12.4322, 
351.328, 10.8016, -1.1899, 12.7182, 
351.36, 10.8052, -1.1895, 12.9225, 
351.392, 10.8089, -1.18914, 13.2098, 
351.424, 10.8126, -1.18877, 13.4494, 
351.456, 10.8164, -1.18855, 13.7142, 
351.488, 10.8202, -1.1883, 13.936, 
351.52, 10.8239, -1.18812, 14.2122, 
351.552, 10.8277, -1.1879, 14.5353, 
351.584, 10.8315, -1.18769, 14.8017, 
351.616, 10.8352, -1.18756, 15.0942, 
351.648, 10.8389, -1.18737, 15.4049, 
351.68, 10.8426, -1.18725, 15.696, 
351.712, 10.8464, -1.18716, 15.9943, 
351.744, 10.8502, -1.18716, 16.2256, 
351.776, 10.854, -1.18709, 16.4968, 
351.808, 10.8578, -1.18711, 16.7447, 
351.84, 10.8617, -1.18715, 16.9528, 
351.872, 10.8656, -1.18721, 17.2209, 
351.904, 10.8695, -1.18728, 17.4553, 
351.936, 10.8734, -1.18733, 17.7477, 
351.968, 10.8775, -1.18723, 18.0031, 
352, 10.8817, -1.1871, 18.3027, 
352.032, 10.8858, -1.18698, 18.5411, 
352.064, 10.8901, -1.18694, 18.8597, 
352.096, 10.8942, -1.18689, 19.1735, 
352.128, 10.8984, -1.18678, 19.4213, 
352.16, 10.9025, -1.18667, 19.6521, 
352.192, 10.9067, -1.18661, 19.9069, 
352.224, 10.9107, -1.18645, 20.1319, 
352.256, 10.9147, -1.18632, 20.5215, 
352.288, 10.9187, -1.18616, 20.8191, 
352.32, 10.9227, -1.18598, 21.0654, 
352.352, 10.9268, -1.18573, 21.3067, 
352.384, 10.9309, -1.18546, 21.4912, 
352.416, 10.9351, -1.18514, 21.681, 
352.448, 10.9393, -1.18481, 21.9855, 
352.48, 10.9434, -1.18443, 22.2786, 
352.512, 10.9477, -1.18417, 22.3928, 
352.544, 10.9519, -1.18387, 22.6333, 
352.576, 10.9562, -1.18355, 22.794, 
352.608, 10.9604, -1.1832, 23.0425, 
352.64, 10.9645, -1.18277, 23.3425, 
352.672, 10.9686, -1.18237, 23.5682, 
352.704, 10.9728, -1.18201, 23.8574, 
352.736, 10.977, -1.18164, 24.0596, 
352.768, 10.9812, -1.18118, 24.2789, 
352.8, 10.9854, -1.18082, 24.5138, 
352.832, 10.9895, -1.18047, 24.7416, 
352.864, 10.9937, -1.18012, 25.0051, 
352.896, 10.9978, -1.1798, 25.1561, 
352.928, 11.002, -1.17944, 25.5145, 
352.96, 11.0062, -1.17915, 25.7719, 
352.992, 11.0104, -1.17884, 25.9793, 
353.024, 11.0145, -1.17847, 26.2967, 
353.056, 11.0186, -1.17812, 26.4694, 
353.088, 11.0228, -1.17779, 26.7221, 
353.12, 11.0268, -1.17753, 26.9105, 
353.152, 11.0309, -1.17725, 27.1584, 
353.184, 11.035, -1.17695, 27.4549, 
353.216, 11.0389, -1.17678, 27.6547, 
353.248, 11.043, -1.17664, 27.9416, 
353.28, 11.047, -1.17644, 28.1686, 
353.312, 11.0511, -1.17634, 28.4335, 
353.344, 11.0553, -1.17627, 28.6251, 
353.376, 11.0594, -1.17622, 28.883, 
353.408, 11.0636, -1.17623, 29.1465, 
353.44, 11.0678, -1.17623, 29.3962, 
353.472, 11.0719, -1.17621, 29.643, 
353.504, 11.076, -1.17616, 29.9038, 
353.536, 11.08, -1.17616, 30.1363, 
353.568, 11.0841, -1.1762, 30.3203, 
353.6, 11.088, -1.17627, 30.5614, 
353.632, 11.0921, -1.17627, 30.7381, 
353.664, 11.0961, -1.17628, 30.9114, 
353.696, 11.1002, -1.1763, 31.1406, 
353.728, 11.1042, -1.17633, 31.3674, 
353.76, 11.1083, -1.17643, 31.5773, 
353.792, 11.1123, -1.1765, 31.763, 
353.824, 11.1162, -1.17649, 31.9518, 
353.856, 11.1202, -1.17658, 32.0942, 
353.888, 11.1243, -1.17673, 32.2889, 
353.92, 11.1283, -1.1768, 32.5538, 
353.952, 11.1323, -1.17693, 32.8302, 
353.984, 11.1363, -1.17702, 33.0556, 
354.016, 11.1402, -1.17721, 33.2546, 
354.048, 11.144, -1.17749, 33.5039, 
354.08, 11.1478, -1.1778, 33.7196, 
354.112, 11.1516, -1.17812, 33.8416, 
354.144, 11.1554, -1.17836, 34.0492, 
354.176, 11.1592, -1.17858, 34.2544, 
354.208, 11.1629, -1.17887, 34.5145, 
354.24, 11.1665, -1.17911, 34.8048, 
354.272, 11.1701, -1.17934, 34.9923, 
354.304, 11.1739, -1.17972, 35.1813, 
354.336, 11.1777, -1.1801, 35.4498, 
354.368, 11.1815, -1.18061, 35.757, 
354.4, 11.1853, -1.18117, 36.0082, 
354.432, 11.1892, -1.18165, 36.3148, 
354.464, 11.1932, -1.18212, 36.5064, 
354.496, 11.1972, -1.18257, 36.7062, 
354.528, 11.2013, -1.18297, 36.9414, 
354.56, 11.2054, -1.18338, 37.0642, 
354.592, 11.2095, -1.18387, 37.3492, 
354.624, 11.2136, -1.18431, 37.5749, 
354.656, 11.2178, -1.18473, 37.7227, 
354.688, 11.2218, -1.18511, 37.9431, 
354.72, 11.2257, -1.18543, 38.1004, 
354.752, 11.2296, -1.18573, 38.3313, 
354.784, 11.2336, -1.18605, 38.6406, 
354.816, 11.2376, -1.18642, 38.911, 
354.848, 11.2416, -1.18684, 39.1678, 
354.88, 11.2457, -1.18724, 39.346, 
354.912, 11.2496, -1.18771, 39.5591, 
354.944, 11.2535, -1.18829, 39.8084, 
354.976, 11.2574, -1.18887, 40.061, 
355.008, 11.2614, -1.18945, 40.2915, 
355.04, 11.2654, -1.19006, 40.5796, 
355.072, 11.2694, -1.1906, 40.7516, 
355.104, 11.2735, -1.19115, 41.0033, 
355.136, 11.2775, -1.19171, 41.2808, 
355.168, 11.2816, -1.19229, 41.5597, 
355.2, 11.2856, -1.19282, 41.8695, 
355.232, 11.2895, -1.19328, 42.1693, 
355.264, 11.2934, -1.19379, 42.4601, 
355.296, 11.2974, -1.19422, 42.7564, 
355.328, 11.3014, -1.19463, 43.0239, 
355.36, 11.3053, -1.19508, 43.2425, 
355.392, 11.3092, -1.19552, 43.546, 
355.424, 11.3131, -1.19602, 43.8286, 
355.456, 11.317, -1.19648, 44.1115, 
355.488, 11.3209, -1.19693, 44.4145, 
355.52, 11.3248, -1.19733, 44.6468, 
355.552, 11.3286, -1.19776, 44.9095, 
355.584, 11.3325, -1.19824, 45.2288, 
355.616, 11.3364, -1.19872, 45.4655, 
355.648, 11.3402, -1.19923, 45.7942, 
355.68, 11.344, -1.19981, 46.0551, 
355.712, 11.3477, -1.20042, 46.4179, 
355.744, 11.3514, -1.20108, 46.7341, 
355.776, 11.3552, -1.20178, 47.0241, 
355.808, 11.3588, -1.20257, 47.2451, 
355.84, 11.3624, -1.20329, 47.516, 
355.872, 11.3661, -1.20405, 47.6714, 
355.904, 11.3698, -1.20488, 47.8781, 
355.936, 11.3736, -1.20575, 48.0523, 
355.968, 11.3773, -1.20653, 48.3017, 
356, 11.3811, -1.20732, 48.6031, 
356.032, 11.3849, -1.20808, 48.7994, 
356.064, 11.3887, -1.20881, 49.0847, 
356.096, 11.3925, -1.20959, 49.3057, 
356.128, 11.3962, -1.21036, 49.4749, 
356.16, 11.4001, -1.21104, 49.7855, 
356.192, 11.4039, -1.21169, 50.0052, 
356.224, 11.4077, -1.21228, 50.2422, 
356.256, 11.4116, -1.2129, 50.4907, 
356.288, 11.4154, -1.2135, 50.6792, 
356.32, 11.4192, -1.21403, 50.8789, 
356.352, 11.423, -1.21463, 51.0512, 
356.384, 11.4267, -1.21508, 51.3293, 
356.416, 11.4303, -1.21543, 51.5905, 
356.448, 11.4339, -1.21578, 51.8022, 
356.48, 11.4375, -1.21609, 51.9962, 
356.512, 11.4411, -1.2164, 52.1927, 
356.544, 11.4446, -1.21683, 52.4516, 
356.576, 11.448, -1.21719, 52.7123, 
356.608, 11.4515, -1.21759, 52.8604, 
356.64, 11.455, -1.21797, 53.1437, 
356.672, 11.4586, -1.21829, 53.345, 
356.704, 11.4621, -1.2186, 53.6157, 
356.736, 11.4655, -1.2189, 53.8078, 
356.768, 11.469, -1.21924, 54.0148, 
356.8, 11.4724, -1.21956, 54.2187, 
356.832, 11.4759, -1.21984, 54.439, 
356.864, 11.4793, -1.22007, 54.6273, 
356.896, 11.4827, -1.22027, 54.7712, 
356.928, 11.4862, -1.22051, 54.9624, 
356.96, 11.4897, -1.22064, 55.073, 
356.992, 11.4933, -1.22083, 55.3221, 
357.024, 11.497, -1.22095, 55.5683, 
357.056, 11.5006, -1.22106, 55.8035, 
357.088, 11.5043, -1.22114, 56.0767, 
357.12, 11.5079, -1.2212, 56.3274, 
357.152, 11.5116, -1.22125, 56.5126, 
357.184, 11.5152, -1.2213, 56.7251, 
357.216, 11.5188, -1.2214, 56.9468, 
357.248, 11.5226, -1.22157, 57.1628, 
357.28, 11.5264, -1.22175, 57.2942, 
357.312, 11.5301, -1.22195, 57.5824, 
357.344, 11.534, -1.2222, 57.8969, 
357.376, 11.5379, -1.2224, 58.1232, 
357.408, 11.5419, -1.22263, 58.2996, 
357.44, 11.5458, -1.2228, 58.5165, 
357.472, 11.5498, -1.22299, 58.7409, 
357.504, 11.5537, -1.22319, 58.9973, 
357.536, 11.5576, -1.22339, 59.199, 
357.568, 11.5616, -1.22355, 59.3818, 
357.6, 11.5656, -1.22368, 59.5499, 
357.632, 11.5695, -1.22372, 59.806, 
357.664, 11.5734, -1.22379, 59.9572, 
357.696, 11.5774, -1.22385, 60.1884, 
357.728, 11.5814, -1.22391, 60.4775, 
357.76, 11.5854, -1.22402, 60.7703, 
357.792, 11.5894, -1.22412, 61.0234, 
357.824, 11.5934, -1.2241, 61.1686, 
357.856, 11.5973, -1.2241, 61.4521, 
357.888, 11.6013, -1.22417, 61.7223, 
357.92, 11.6052, -1.22426, 62.031, 
357.952, 11.6092, -1.22431, 62.203, 
357.984, 11.6132, -1.22439, 62.4451, 
358.016, 11.6172, -1.2245, 62.6828, 
358.048, 11.6211, -1.22456, 62.9308, 
358.08, 11.6251, -1.22462, 63.1634, 
358.112, 11.6291, -1.2247, 63.3021, 
358.144, 11.633, -1.22476, 63.6529, 
358.176, 11.637, -1.22485, 63.8209, 
358.208, 11.641, -1.22497, 64.1262, 
358.24, 11.645, -1.22508, 64.3189, 
358.272, 11.649, -1.22523, 64.5012, 
358.304, 11.6529, -1.22539, 64.755, 
358.336, 11.657, -1.2254, 64.9935, 
358.368, 11.6611, -1.22549, 65.2573, 
358.4, 11.6651, -1.2256, 65.4372, 
358.432, 11.669, -1.22568, 65.7708, 
358.464, 11.673, -1.22573, 65.992, 
358.496, 11.6768, -1.22575, 66.2165, 
358.528, 11.6807, -1.22579, 66.4144, 
358.56, 11.6847, -1.2259, 66.7449, 
358.592, 11.6887, -1.22599, 67.0279, 
358.624, 11.6925, -1.22605, 67.3071, 
358.656, 11.6964, -1.22623, 67.5513, 
358.688, 11.7003, -1.22644, 67.8331, 
358.72, 11.7041, -1.22671, 68.0371, 
358.752, 11.708, -1.22693, 68.3056, 
358.784, 11.7119, -1.2271, 68.5737, 
358.816, 11.7158, -1.22723, 68.8144, 
358.848, 11.7196, -1.22732, 68.9998, 
358.88, 11.7234, -1.22743, 69.2545, 
358.912, 11.7273, -1.22764, 69.5143, 
358.944, 11.7312, -1.22782, 69.7033, 
358.976, 11.7351, -1.22798, 69.8806, 
359.008, 11.7389, -1.22823, 70.157, 
359.04, 11.7428, -1.22844, 70.3198, 
359.072, 11.7468, -1.22866, 70.6256, 
359.104, 11.7507, -1.22879, 70.8954, 
359.136, 11.7545, -1.22904, 71.1459, 
359.168, 11.7583, -1.22928, 71.4201, 
359.2, 11.7621, -1.22957, 71.6986, 
359.232, 11.7659, -1.22982, 71.9737, 
359.264, 11.7697, -1.23005, 72.2381, 
359.296, 11.7735, -1.23027, 72.4768, 
359.328, 11.7772, -1.23049, 72.7544, 
359.36, 11.7808, -1.23059, 73.1317, 
359.392, 11.7845, -1.23074, 73.4291, 
359.424, 11.7881, -1.23091, 73.7581, 
359.456, 11.7917, -1.2311, 73.9562, 
359.488, 11.7953, -1.23137, 74.1993, 
359.52, 11.7989, -1.23161, 74.4225, 
359.552, 11.8025, -1.23185, 74.7658, 
359.584, 11.8061, -1.2321, 74.9976, 
359.616, 11.8096, -1.23234, 75.2117, 
359.648, 11.8133, -1.23252, 75.5465, 
359.68, 11.817, -1.23273, 75.8508, 
359.712, 11.8206, -1.23292, 76.0468, 
359.744, 11.8243, -1.23308, 76.3173, 
359.776, 11.8279, -1.23321, 76.5608, 
359.808, 11.8316, -1.23339, 76.8177, 
359.84, 11.8353, -1.23352, 77.1013, 
359.872, 11.839, -1.23358, 77.3275, 
359.904, 11.8428, -1.23357, 77.5745, 
359.936, 11.8466, -1.23356, 77.8728, 
359.968, 11.8504, -1.23358, 78.0901, 
360, 11.8541, -1.23363, 78.4337, 
360.032, 11.8578, -1.2337, 78.6797, 
360.064, 11.8616, -1.23379, 78.9585, 
360.096, 11.8654, -1.23394, 79.2032, 
360.128, 11.8692, -1.23398, 79.5334, 
360.16, 11.873, -1.23407, 79.7955, 
360.192, 11.8768, -1.23414, 80.0952, 
360.224, 11.8807, -1.23418, 80.4314, 
360.256, 11.8845, -1.23431, 80.6901, 
360.288, 11.8883, -1.23439, 80.9562, 
360.32, 11.8922, -1.2344, 81.2875, 
360.352, 11.8962, -1.2343, 81.5868, 
360.384, 11.9002, -1.2342, 81.8769, 
360.416, 11.9041, -1.23409, 82.1078, 
360.448, 11.908, -1.23396, 82.4006, 
360.48, 11.9118, -1.23378, 82.7201, 
360.512, 11.9155, -1.23358, 82.9663, 
360.544, 11.9191, -1.2334, 83.2091, 
360.576, 11.9228, -1.2333, 83.505, 
360.608, 11.9264, -1.23313, 83.8499, 
360.64, 11.9301, -1.23297, 84.1213, 
360.672, 11.9338, -1.23292, 84.4326, 
360.704, 11.9373, -1.23288, 84.6857, 
360.736, 11.9409, -1.23286, 84.9675, 
360.768, 11.9444, -1.23287, 85.2936, 
360.8, 11.948, -1.23289, 85.5886, 
360.832, 11.9515, -1.23294, 85.8775, 
360.864, 11.955, -1.23295, 86.0871, 
360.896, 11.9584, -1.23296, 86.3904, 
360.928, 11.9618, -1.23299, 86.7507, 
360.96, 11.9651, -1.23307, 87.1331, 
360.992, 11.9685, -1.23317, 87.4831, 
361.024, 11.9719, -1.23327, 87.8041, 
361.056, 11.9753, -1.23337, 88.0431, 
361.088, 11.9787, -1.23346, 88.3172, 
361.12, 11.9821, -1.23358, 88.5553, 
361.152, 11.9855, -1.23371, 88.9041, 
361.184, 11.9889, -1.23385, 89.1435, 
361.216, 11.9921, -1.234, 89.4593, 
361.248, 11.9953, -1.23415, 89.7771, 
361.28, 11.9984, -1.23435, 90.0531, 
361.312, 12.0014, -1.23465, 90.3356, 
361.344, 12.0045, -1.23497, 90.6466, 
361.376, 12.0074, -1.23539, 91.0062, 
361.408, 12.0105, -1.23588, 91.3476, 
361.44, 12.0136, -1.23638, 91.7486, 
361.472, 12.0167, -1.23692, 92.11, 
361.504, 12.0198, -1.23749, 92.3841, 
361.536, 12.0229, -1.23797, 92.723, 
361.568, 12.026, -1.23847, 93.0749, 
361.6, 12.0292, -1.23897, 93.3151, 
361.632, 12.0323, -1.23952, 93.6118, 
361.664, 12.0353, -1.24004, 93.8878, 
361.696, 12.0385, -1.24046, 94.2056, 
361.728, 12.0416, -1.24091, 94.5475, 
361.76, 12.0447, -1.2414, 94.8049, 
361.792, 12.0478, -1.24182, 95.0588, 
361.824, 12.0509, -1.24224, 95.3728, 
361.856, 12.0541, -1.24263, 95.6728, 
361.888, 12.0572, -1.24301, 95.9816, 
361.92, 12.0603, -1.24339, 96.245, 
361.952, 12.0634, -1.24377, 96.5029, 
361.984, 12.0664, -1.24424, 96.8022, 
362.016, 12.0694, -1.24478, 97.0234, 
362.048, 12.0723, -1.24539, 97.3049, 
362.08, 12.0752, -1.24604, 97.6043, 
362.112, 12.0781, -1.2467, 97.8841, 
362.144, 12.0811, -1.24737, 98.0789, 
362.176, 12.0842, -1.2481, 98.3043, 
362.208, 12.0872, -1.24885, 98.5545, 
362.24, 12.0904, -1.24964, 98.868, 
362.272, 12.0936, -1.25038, 99.0801, 
362.304, 12.0968, -1.25105, 99.3875, 
362.336, 12.1001, -1.25171, 99.696, 
362.368, 12.1034, -1.25231, 99.9798, 
362.4, 12.1067, -1.25296, 100.27, 
362.432, 12.11, -1.25357, 100.594, 
362.464, 12.1132, -1.2542, 100.876, 
362.496, 12.1163, -1.25476, 101.167, 
362.528, 12.1195, -1.25532, 101.493, 
362.56, 12.1226, -1.25583, 101.78, 
362.592, 12.1257, -1.25638, 102.119, 
362.624, 12.1288, -1.25691, 102.358, 
362.656, 12.1319, -1.25746, 102.624, 
362.688, 12.1349, -1.25808, 102.844, 
362.72, 12.1379, -1.25879, 103.096, 
362.752, 12.1408, -1.25956, 103.455, 
362.784, 12.1438, -1.26029, 103.699, 
362.816, 12.1468, -1.26107, 103.917, 
362.848, 12.1497, -1.26178, 104.186, 
362.88, 12.1525, -1.26239, 104.403, 
362.912, 12.1553, -1.26291, 104.652, 
362.944, 12.158, -1.26348, 104.865, 
362.976, 12.1607, -1.26399, 105.165, 
363.008, 12.1633, -1.26461, 105.441, 
363.04, 12.1659, -1.26521, 105.713, 
363.072, 12.1686, -1.26582, 105.906, 
363.104, 12.1712, -1.26639, 106.062, 
363.136, 12.1739, -1.26696, 106.353, 
363.168, 12.1765, -1.26757, 106.574, 
363.2, 12.1792, -1.26816, 106.867, 
363.232, 12.1818, -1.26872, 107.139, 
363.264, 12.1844, -1.26921, 107.335, 
363.296, 12.1871, -1.26976, 107.625, 
363.328, 12.1898, -1.27034, 107.894, 
363.36, 12.1926, -1.27103, 108.145, 
363.392, 12.1954, -1.27169, 108.431, 
363.424, 12.1982, -1.27235, 108.721, 
363.456, 12.2009, -1.2731, 108.961, 
363.488, 12.2035, -1.27391, 109.206, 
363.52, 12.2062, -1.27466, 109.458, 
363.552, 12.209, -1.27537, 109.693, 
363.584, 12.2117, -1.27613, 109.947, 
363.616, 12.2145, -1.27692, 110.172, 
363.648, 12.2173, -1.27774, 110.437, 
363.68, 12.2201, -1.27859, 110.715, 
363.712, 12.223, -1.27942, 111, 
363.744, 12.2257, -1.28011, 111.242, 
363.776, 12.2285, -1.28081, 111.452, 
363.808, 12.2313, -1.28154, 111.713, 
363.84, 12.2342, -1.2822, 111.931, 
363.872, 12.2371, -1.28292, 112.019, 
363.904, 12.2399, -1.28367, 112.201, 
363.936, 12.2427, -1.2844, 112.445, 
363.968, 12.2455, -1.28516, 112.66, 
364, 12.2483, -1.28584, 112.951, 
364.032, 12.2512, -1.28652, 113.192, 
364.064, 12.254, -1.28719, 113.454, 
364.096, 12.2568, -1.28786, 113.649, 
364.128, 12.2596, -1.28849, 113.868, 
364.16, 12.2624, -1.28914, 114.045, 
364.192, 12.2652, -1.28979, 114.368, 
364.224, 12.268, -1.29054, 114.615, 
364.256, 12.2706, -1.2913, 114.848, 
364.288, 12.2733, -1.29209, 115.106, 
364.32, 12.276, -1.29288, 115.337, 
364.352, 12.2787, -1.2937, 115.595, 
364.384, 12.2813, -1.29452, 115.847, 
364.416, 12.2839, -1.29545, 116.079, 
364.448, 12.2864, -1.29644, 116.247, 
364.48, 12.289, -1.29739, 116.497, 
364.512, 12.2915, -1.29834, 116.695, 
364.544, 12.2941, -1.29931, 116.878, 
364.576, 12.2967, -1.30032, 117.084, 
364.608, 12.2994, -1.30129, 117.335, 
364.64, 12.302, -1.30225, 117.544, 
364.672, 12.3047, -1.30322, 117.809, 
364.704, 12.3075, -1.30413, 118.036, 
364.736, 12.3103, -1.30499, 118.221, 
364.768, 12.3131, -1.30581, 118.412, 
364.8, 12.316, -1.30656, 118.674, 
364.832, 12.3188, -1.30736, 118.883, 
364.864, 12.3216, -1.30813, 119.152, 
364.896, 12.3245, -1.30885, 119.413, 
364.928, 12.3273, -1.30955, 119.628, 
364.96, 12.3302, -1.31019, 119.934, 
364.992, 12.333, -1.31086, 120.202, 
365.024, 12.3359, -1.31154, 120.416, 
365.056, 12.3388, -1.31231, 120.645, 
365.088, 12.3418, -1.313, 120.783, 
365.12, 12.3447, -1.31371, 121.098, 
365.152, 12.3475, -1.31447, 121.271, 
365.184, 12.3503, -1.31521, 121.508, 
365.216, 12.3531, -1.31607, 121.741, 
365.248, 12.3558, -1.31692, 121.999, 
365.28, 12.3586, -1.31767, 122.18, 
365.312, 12.3614, -1.31841, 122.436, 
365.344, 12.3643, -1.31922, 122.665, 
365.376, 12.3673, -1.32009, 122.878, 
365.408, 12.3702, -1.32093, 123.084, 
365.44, 12.3731, -1.32177, 123.324, 
365.472, 12.3761, -1.3226, 123.53, 
365.504, 12.379, -1.32345, 123.697, 
365.536, 12.382, -1.32437, 123.894, 
365.568, 12.385, -1.32526, 124.053, 
365.6, 12.3881, -1.32621, 124.183, 
365.632, 12.3911, -1.3272, 124.409, 
365.664, 12.3942, -1.32807, 124.648, 
365.696, 12.3973, -1.32893, 124.836, 
365.728, 12.4004, -1.32978, 125.061, 
365.76, 12.4035, -1.33066, 125.293, 
365.792, 12.4065, -1.3316, 125.524, 
365.824, 12.4095, -1.33253, 125.699, 
365.856, 12.4124, -1.33338, 125.93, 
365.888, 12.4154, -1.33426, 126.279, 
365.92, 12.4185, -1.33517, 126.578, 
365.952, 12.4215, -1.33611, 126.742, 
365.984, 12.4246, -1.33705, 126.945, 
366.016, 12.4277, -1.33796, 127.206, 
366.048, 12.4307, -1.33886, 127.372, 
366.08, 12.4338, -1.33976, 127.555, 
366.112, 12.4368, -1.34072, 127.826, 
366.144, 12.4397, -1.34172, 128.103, 
366.176, 12.4427, -1.34261, 128.335, 
366.208, 12.4458, -1.34354, 128.578, 
366.24, 12.4489, -1.3446, 128.766, 
366.272, 12.452, -1.34568, 129.026, 
366.304, 12.455, -1.34675, 129.253, 
366.336, 12.458, -1.34784, 129.492, 
366.368, 12.4611, -1.34898, 129.709, 
