time, light, accx, accy, accz,
14.08, 2.24988, 0.0705298, 0.0863484, 9.80142, 
14.112, 2.23444, -0.0586314, -0.0143351, 9.76143, 
14.144, 2.2306, 0.0795562, 0.0523764, 9.83508, 
14.176, 2.25293, -0.0212978, -0.0918723, 9.78741, 
14.208, 2.24202, -0.0641182, -0.146744, 9.71306, 
14.24, 2.22031, -0.0783971, -0.00657522, 9.83244, 
14.272, 2.25241, 0.0533302, 0.0434543, 9.80087, 
14.304, 2.24407, 0.0486906, -0.292995, 9.855, 
14.336, 2.21992, -0.0422069, 0.0043104, 9.83212, 
14.368, 2.2196, -0.00188447, -0.243327, 9.8583, 
14.4, 2.24997, 0.0646959, 0.00853036, 9.87081, 
14.432, 2.24778, -0.0603008, -0.106384, 9.78152, 
14.464, 2.22585, 0.0418096, -0.142188, 9.78699, 
14.496, 2.23247, -0.0145185, 0.0124731, 9.84571, 
14.528, 2.2492, -0.0575119, -0.00221632, 9.76935, 
14.56, 2.25053, 0.00336165, -0.246997, 9.83055, 
14.592, 2.21638, 0.0459834, -0.0652194, 9.72768, 
14.624, 2.23532, -0.0924117, 0.0687968, 9.7855, 
14.656, 2.24414, -0.0388163, -0.301853, 9.81298, 
14.688, 2.23425, 0.00530823, 0.0109919, 9.84068, 
14.72, 2.23017, -0.035263, -0.207182, 9.78924, 
14.752, 2.23153, -0.0390686, 0.0483931, 9.84822, 
14.784, 2.24144, 0.0053833, 0.0549079, 9.80648, 
14.816, 2.21648, 0.098033, -0.230287, 9.76367, 
14.848, 2.22128, -0.00862082, -0.0163669, 9.8993, 
14.88, 2.23058, -0.0345311, -0.0924384, 9.74848, 
14.912, 2.20879, -0.0676734, 0.0610914, 9.85451, 
14.944, 2.21766, -0.0274865, -0.0183214, 9.87489, 
14.976, 2.24654, 0.0684273, -0.185474, 9.83166, 
15.008, 2.2352, 0.0385617, -0.105492, 9.76729, 
15.04, 2.21057, -0.033639, -0.105787, 9.75175, 
15.072, 2.23041, -0.0195549, -0.0215526, 9.71556, 
15.104, 2.24596, 0.017228, -0.191983, 9.82765, 
15.136, 2.23948, -0.0571231, 0.000225966, 9.76122, 
15.168, 2.20662, 0.0471372, -0.0841675, 9.69359, 
15.2, 2.22493, 0.104285, 0.0590577, 9.76702, 
15.232, 2.20744, -0.0971385, -0.134453, 9.83615, 
15.264, 2.21413, 0.0764346, -0.0947595, 9.87289, 
15.296, 2.23582, -0.0552849, 0.0620682, 9.8363, 
15.328, 2.23372, -0.0416883, -0.102332, 9.82603, 
15.36, 2.2349, -0.0434413, -0.0313906, 9.9194, 
15.392, 2.21305, -0.0244317, -0.0657432, 9.77751, 
15.424, 2.20565, 0.0178825, -0.00216447, 9.82776, 
15.456, 2.23037, 0.0237351, -0.0354307, 9.84258, 
15.488, 2.23699, -0.00120933, -0.0512734, 9.80704, 
15.52, 2.20646, 0.0584718, -0.17801, 9.87679, 
15.552, 2.22317, -0.040342, 0.0298929, 9.82226, 
15.584, 2.23089, -0.0144564, 0.0450538, 9.79408, 
15.616, 2.20523, -0.0278721, -0.103993, 9.74286, 
15.648, 2.24011, -0.0294662, -0.0122936, 9.80397, 
15.68, 2.23675, -0.00791261, 0.0309979, 9.86028, 
15.712, 2.2071, 0.0345983, 0.050063, 9.7566, 
15.744, 2.22106, 0.0108699, -0.06339, 9.87601, 
15.776, 2.20089, 0.000852785, 0.00942897, 9.78979, 
15.808, 2.23157, 0.0374757, -0.0259889, 9.86334, 
15.84, 2.21575, -0.0627446, 0.0364238, 9.72545, 
15.872, 2.22263, -0.121657, 0.0508213, 9.87654, 
15.904, 2.23468, -0.0366358, -0.0107635, 9.7618, 
15.936, 2.19769, 0.147777, -0.0377528, 9.85441, 
15.968, 2.19848, 0.0216804, 0.0580254, 9.90372, 
16, 2.2219, -0.0490505, -0.0194816, 9.8201, 
16.032, 2.20869, 0.0188177, -0.220115, 9.82717, 
16.064, 2.23459, 0.0702844, -0.0248683, 9.83271, 
16.096, 2.19875, -0.0470016, 0.0211226, 9.78279, 
16.128, 2.203, 0.0667016, -0.0146832, 9.49777, 
16.16, 2.20762, 0.00874108, 0.0101732, 9.88025, 
16.192, 2.21566, -0.0834974, -0.025661, 9.82503, 
16.224, 2.21333, -0.00502171, -0.0343595, 9.78436, 
16.256, 2.20713, 0.00026199, 0.0467203, 9.81684, 
16.288, 2.22501, 0.00272201, -0.0022585, 9.77049, 
16.32, 2.19783, -0.0270119, 0.0337749, 9.7718, 
16.352, 2.20563, 0.0665788, -0.0747016, 9.81201, 
16.384, 2.20704, -0.0153582, -0.100836, 9.88542, 
16.416, 2.21488, -0.03873, -0.0188624, 9.80875, 
16.448, 2.19076, 0.054324, -0.0240804, 9.87615, 
16.48, 2.21132, -0.0612039, 0.00152093, 9.88348, 
16.512, 2.21349, 0.0721077, -0.106783, 9.83743, 
16.544, 2.20144, -0.167726, -0.0139949, 9.76598, 
16.576, 2.20983, 0.030571, 0.04074, 9.82849, 
16.608, 2.2101, 0.0053081, 0.117206, 9.84168, 
16.64, 2.18892, 0.0386993, -0.0241567, 9.83407, 
16.672, 2.18882, -0.0459816, -0.0100494, 9.75045, 
16.704, 2.20471, 0.0800121, 0.00713956, 9.77993, 
16.736, 2.20081, 0.0144416, -0.0271467, 9.82907, 
16.768, 2.21382, -0.00238876, 0.00968381, 9.84725, 
16.8, 2.20071, -0.0300588, 0.0183368, 9.8704, 
16.832, 2.19193, 0.0443865, -0.0873114, 9.82661, 
16.864, 2.18967, -0.0562667, -0.0772886, 9.8253, 
16.896, 2.20773, 0.0357617, -0.036672, 9.8188, 
16.928, 2.19053, 0.0162222, 0.098527, 9.70581, 
16.96, 2.20807, -0.0846932, 0.00434831, 9.82166, 
16.992, 2.21669, -0.000584159, 0.0805987, 9.79588, 
17.024, 2.1969, -0.0269984, -0.0136652, 9.72248, 
17.056, 2.21841, 0.0278938, -0.0693472, 9.84003, 
17.088, 2.21532, -0.00728546, 0.032835, 9.81684, 
17.12, 2.20695, -0.0512197, -0.105848, 9.83996, 
17.152, 2.21536, -0.0580954, 0.0258159, 9.7509, 
17.184, 2.21645, -0.00850539, 0.0137321, 9.82071, 
17.216, 2.19903, -0.0645786, 0.0315593, 9.84571, 
17.248, 2.21217, 0.0195351, -0.120652, 9.77682, 
17.28, 2.17992, 0.102809, 0.0164701, 9.78003, 
17.312, 2.17996, 0.023913, -0.0181404, 9.82407, 
17.344, 2.2124, 0.0442562, -0.0616801, 9.91164, 
17.376, 2.18386, -0.0810166, -0.0296024, 9.85191, 
17.408, 2.18998, 0.0289383, 0.0255092, 9.77704, 
17.44, 2.19204, -0.0625161, 0.0017315, 9.73623, 
17.472, 2.18639, 0.0288308, -0.0220302, 9.82375, 
17.504, 2.18645, 0.0786553, 0.0321065, 9.66516, 
17.536, 2.18163, -0.025615, 0.0163673, 9.78046, 
17.568, 2.20086, -0.0149667, -0.0195963, 9.77809, 
17.6, 2.20247, -0.0503364, -0.0326949, 9.81986, 
17.632, 2.20161, 0.00697029, -0.0749895, 9.77238, 
17.664, 2.18983, 0.00103482, 0.0612823, 9.78158, 
17.696, 2.20903, -0.036992, -0.0727557, 9.85272, 
17.728, 2.2042, 0.0211442, -0.129568, 9.76602, 
17.76, 2.20082, 0.0131929, -0.00272669, 9.83286, 
17.792, 2.18635, -0.0528079, -0.0124392, 9.78455, 
17.824, 2.19133, 0.0277341, 0.0429781, 9.74764, 
17.856, 2.17363, -0.0222761, 0.0461965, 9.82147, 
17.888, 2.17901, -0.00193405, -0.0057744, 9.76764, 
17.92, 2.19652, -0.000897498, 0.0395926, 9.81565, 
17.952, 2.20714, 0.0353416, 0.017805, 9.80905, 
17.984, 2.20241, 0.0252167, 0.0420414, 9.77409, 
18.016, 2.1738, -0.116221, -0.0892572, 9.74118, 
18.048, 2.19941, 0.0335447, 0.022843, 9.83995, 
18.08, 2.19369, 0.00247963, 0.0633456, 9.76441, 
18.112, 2.19218, 0.000770559, -0.023453, 9.75915, 
18.144, 2.18702, 0.00628756, 0.0932023, 9.77645, 
18.176, 2.17321, 0.00833023, 0.0626014, 9.88396, 
18.208, 2.19013, 0.0501222, -0.00771377, 9.83458, 
18.24, 2.18153, -0.10931, -0.00221685, 9.83318, 
18.272, 2.18639, 0.0706575, -0.00236986, 9.81834, 
18.304, 2.17794, 0.0905359, -0.00214931, 9.81206, 
18.336, 2.18973, -0.0119545, 0.0783515, 9.80882, 
18.368, 2.1857, -0.00358902, -0.0270977, 9.77873, 
18.4, 2.17697, 0.00446466, 0.0298028, 9.79261, 
18.432, 2.19379, 0.0388114, -0.0355143, 9.79322, 
18.464, 2.17182, 0.0316275, 0.0807971, 9.76605, 
18.496, 2.16921, 0.0322758, 0.00574433, 9.82032, 
18.528, 2.19148, 0.102905, 0.0663643, 9.73023, 
18.56, 2.18071, 0.0291093, 0.0284254, 9.88219, 
18.592, 2.17951, -0.0232454, -0.0144098, 9.80641, 
18.624, 2.18142, -0.0132962, 0.0238413, 9.79399, 
18.656, 2.19664, -0.0333648, -0.0212115, 9.68121, 
18.688, 2.17807, 0.0172222, 0.0544994, 9.85615, 
18.72, 2.1704, -0.0378037, -0.0151444, 9.79597, 
18.752, 2.17856, 0.053794, 0.0565727, 9.84616, 
18.784, 2.18009, 0.00623591, -0.0876278, 9.81338, 
18.816, 2.19165, 0.0916531, 0.0518115, 9.85007, 
18.848, 2.18, -0.041371, 0.0746624, 9.75836, 
18.88, 2.189, -0.0240036, -0.0731121, 9.85655, 
18.912, 2.16728, -0.0693862, -0.0062757, 9.86925, 
18.944, 2.18438, 0.0127776, -0.0190078, 9.86009, 
18.976, 2.18488, 0.002202, 0.0179467, 9.75975, 
19.008, 2.17868, 0.0930122, -0.0556056, 9.8625, 
19.04, 2.15903, 0.0616719, 0.00328114, 9.91025, 
19.072, 2.16038, 0.0773425, 0.0534931, 9.85534, 
19.104, 2.16803, -0.0807982, -0.0322153, 9.87236, 
19.136, 2.15688, 0.0157555, -0.00664632, 9.88023, 
19.168, 2.15095, -0.00725569, 0.0108052, 9.88944, 
19.2, 2.15881, 0.0155329, 0.0633085, 9.88277, 
19.232, 2.16808, -0.0666265, 0.082933, 9.76999, 
19.264, 2.15649, 0.074698, 0.0655174, 9.74526, 
19.296, 2.1651, -0.0564448, -0.0262557, 9.8562, 
19.328, 2.17507, -0.00536788, -0.000235359, 9.69586, 
19.36, 2.16749, 0.0160326, 0.0129936, 9.80942, 
19.392, 2.1678, 0.0240229, 0.036953, 9.77911, 
19.424, 2.14473, -0.0200816, -0.016337, 9.79218, 
19.456, 2.13888, 0.036689, 0.0389246, 9.87793, 
19.488, 2.15119, -0.120959, 0.0111453, 9.79773, 
19.52, 2.15744, 0.0795073, 0.124716, 9.84272, 
19.552, 2.12279, -0.0561164, -0.0423173, 9.7935, 
19.584, 2.12431, -0.021492, -0.0189209, 9.93035, 
19.616, 2.10846, -0.0298891, 0.0128603, 9.82268, 
19.648, 2.1138, -0.00282829, -0.0603962, 9.85088, 
19.68, 2.10447, 0.0105575, -0.0375383, 9.85044, 
19.712, 2.12458, -0.0607837, -0.0668691, 9.80586, 
19.744, 2.11489, -0.0422835, 0.0673544, 9.84348, 
19.776, 2.09289, -0.0267023, 0.113741, 9.82403, 
19.808, 2.10153, -0.0209338, 0.0126322, 9.81527, 
19.84, 2.1, -0.106009, -0.10193, 9.83006, 
19.872, 2.07628, -0.0669556, 0.0929601, 9.90803, 
19.904, 2.07106, 0.0132533, -0.0101568, 9.75089, 
19.936, 2.07808, -0.0350828, -0.0145137, 9.86517, 
19.968, 2.08581, -0.0652051, -0.134921, 9.86904, 
20, 2.06054, -0.0544421, 0.0410895, 9.84063, 
20.032, 2.08088, -0.0502858, 0.00862666, 9.89397, 
20.064, 2.0716, -0.0237753, -0.0956005, 9.83499, 
20.096, 2.04591, -0.102732, -0.0293736, 9.74319, 
20.128, 2.04082, -0.00559408, -0.022792, 9.79737, 
20.16, 2.05969, -0.0414776, -0.0407658, 9.81554, 
20.192, 2.04433, -0.0572998, -0.0126775, 9.86209, 
20.224, 2.05591, 0.0397898, -0.0439743, 9.83106, 
20.256, 2.05822, -0.0462995, 0.00241366, 9.77907, 
20.288, 2.03063, 0.00454147, 0.0424041, 9.84667, 
20.32, 2.03383, -0.0457244, 0.0531769, 9.79178, 
20.352, 2.01863, -0.0916384, 0.0231745, 9.87466, 
20.384, 2.0378, 0.0740639, -0.0227547, 9.77076, 
20.416, 2.01691, 0.00269183, 0.0744455, 9.76775, 
20.448, 2.02544, 0.0059972, 0.016082, 9.77651, 
20.48, 1.99917, 0.0180048, -0.0314186, 9.83244, 
20.512, 2.00324, -0.0184465, -0.0634777, 9.8131, 
20.544, 2.00658, 0.0201096, 0.0238969, 9.77089, 
20.576, 1.99996, -0.101642, -0.00241623, 9.79803, 
20.608, 2.00665, -0.0247382, -0.0386077, 9.76436, 
20.64, 2.00043, 0.0113156, -0.0222949, 9.86728, 
20.672, 1.97741, 0.0021671, 0.0112681, 9.77318, 
20.704, 1.99678, -0.0549184, -0.0415208, 9.88863, 
20.736, 1.97805, 0.00515289, -0.0747862, 9.76962, 
20.768, 1.96849, 0.0267942, 0.00975363, 9.82531, 
20.8, 1.96664, 0.0572294, -0.0165524, 9.79729, 
20.832, 1.95864, 0.0352656, 0.0840808, 9.8932, 
20.864, 1.95546, -0.0578849, 0.00248494, 9.74965, 
20.896, 1.97662, -0.0517433, 0.0118991, 9.82165, 
20.928, 1.94841, 0.00836835, -0.0746884, 9.85094, 
20.96, 1.95689, -0.0583692, -1.61685e-05, 9.82741, 
20.992, 1.9622, -0.0661512, 0.00539042, 9.7964, 
21.024, 1.948, 0.0448373, 0.105173, 9.92955, 
21.056, 1.94412, 0.0172618, -0.054532, 9.86437, 
21.088, 1.93317, 0.0241801, -0.0322021, 9.78719, 
21.12, 1.92155, -0.0251225, 0.0145606, 9.77316, 
21.152, 1.92389, -0.0520141, -0.0116951, 9.75526, 
21.184, 1.93305, 0.0562378, -0.062108, 9.73355, 
21.216, 1.91652, 0.0372304, -0.0506648, 9.77432, 
21.248, 1.92402, 0.017941, 0.0283995, 9.88004, 
21.28, 1.89877, -0.0141095, 0.0207748, 9.85658, 
21.312, 1.90086, -0.047414, 0.0368537, 9.8135, 
21.344, 1.89702, -0.0216976, -0.0959823, 9.78646, 
21.376, 1.89643, 0.0109223, 0.0248021, 9.76842, 
21.408, 1.89438, 0.00400067, -0.0737241, 9.73994, 
21.44, 1.87491, -0.0278759, -0.123021, 9.81396, 
21.472, 1.88939, 0.0226837, 0.0770395, 9.82687, 
21.504, 1.87429, -0.0451975, -0.0707339, 9.82353, 
21.536, 1.88774, -0.0073218, 0.0724971, 9.82941, 
21.568, 1.87423, 0.0279734, 0.0078039, 9.75165, 
21.6, 1.87475, -0.0151112, -0.0564362, 9.83444, 
21.632, 1.88288, 0.0252643, 0.0222473, 9.83732, 
21.664, 1.87996, -0.030984, -0.115621, 9.84256, 
21.696, 1.87737, 0.0478567, 0.012178, 9.71492, 
21.728, 1.86222, -0.0718827, 0.0285461, 9.89343, 
21.76, 1.86567, -0.0112957, -0.043468, 9.78382, 
21.792, 1.85521, 0.0653122, 0.0607489, 9.79111, 
21.824, 1.85005, -0.0594095, -0.0582691, 9.84232, 
21.856, 1.86168, 0.0034767, -0.0211872, 9.79895, 
21.888, 1.86886, -0.0100214, -0.0368211, 9.80649, 
21.92, 1.85614, -0.0162941, 0.0304726, 9.78129, 
21.952, 1.86082, 0.0686797, -0.0331008, 9.80318, 
21.984, 1.84624, -0.0149808, -0.0140918, 9.83677, 
22.016, 1.84576, -0.0799896, 0.0420761, 9.80827, 
22.048, 1.85203, -0.0760431, 0.031676, 9.78619, 
22.08, 1.84014, 0.039049, 0.0134826, 9.84892, 
22.112, 1.83368, 0.0560454, -0.00586681, 9.84924, 
22.144, 1.83773, 0.0464495, 0.0529674, 9.83217, 
22.176, 1.83532, -0.0288356, -0.0312998, 9.88661, 
22.208, 1.84536, 0.0780845, -0.0123301, 9.79099, 
22.24, 1.83665, 0.0260145, 0.0807029, 9.79877, 
22.272, 1.82794, -0.0440043, -0.0950085, 9.84284, 
22.304, 1.83547, -0.0227798, 0.0474052, 9.84394, 
22.336, 1.83681, -0.00984576, 0.00945154, 9.8121, 
22.368, 1.82055, -0.0350856, -0.00651613, 9.76418, 
22.4, 1.83105, -0.0495044, -0.00946512, 9.75705, 
22.432, 1.84159, -0.0517403, -0.0171605, 9.78806, 
22.464, 1.82991, 0.0439737, -0.0788817, 9.87283, 
22.496, 1.8308, 0.0867215, 0.0121132, 9.79088, 
22.528, 1.82287, -0.0173089, -0.00371741, 9.83103, 
22.56, 1.8268, 0.0743912, -0.0504348, 9.97089, 
22.592, 1.81828, -0.00279795, -0.0495412, 9.80887, 
22.624, 1.82669, 0.0301875, 0.0175973, 9.82387, 
22.656, 1.82315, 0.0551466, -0.00626936, 9.68816, 
22.688, 1.81308, 0.0798301, 0.0432939, 9.77245, 
22.72, 1.80796, 0.0618703, -0.057366, 9.80076, 
22.752, 1.8084, -0.0908782, 0.0442878, 9.72385, 
22.784, 1.80868, -0.0424983, 0.0356527, 9.90754, 
22.816, 1.81215, -0.00566237, 0.0750726, 9.87715, 
22.848, 1.81453, -0.04143, 0.100875, 9.87675, 
22.88, 1.81464, 0.00696834, -0.0213009, 9.72887, 
22.912, 1.80854, 0.0537095, 0.0248385, 9.82318, 
22.944, 1.79939, -0.0354659, 0.0605928, 9.76756, 
22.976, 1.78853, 0.0661012, 0.0065726, 9.82875, 
23.008, 1.79789, -0.00297746, -0.0399124, 9.92509, 
23.04, 1.80818, 0.0217874, 0.00631588, 9.8069, 
23.072, 1.78944, -0.0899726, 0.00833089, 9.90297, 
23.104, 1.78252, -0.0173235, -0.019126, 9.8673, 
23.136, 1.80976, -0.0103082, -0.0155525, 9.79999, 
23.168, 1.79015, -0.0561778, 0.00658352, 9.8177, 
23.2, 1.80942, 0.0265588, -0.056815, 9.82321, 
23.232, 1.79804, -0.0255314, -6.21661e-05, 9.82088, 
23.264, 1.77918, -0.0297579, -0.0968447, 9.86008, 
23.296, 1.80477, -0.0658588, -0.0642577, 9.86049, 
23.328, 1.78746, -0.0312693, -0.0459719, 9.9424, 
23.36, 1.77457, -0.086182, 0.0130503, 9.82906, 
23.392, 1.78623, 0.0353583, 0.0437357, 9.88875, 
23.424, 1.76912, 0.0894027, -0.0465803, 9.80707, 
23.456, 1.77068, -0.0411381, -0.0276744, 9.73292, 
23.488, 1.78557, -0.0225511, -0.00137667, 9.85369, 
23.52, 1.7708, 0.0671708, 0.0324614, 9.79967, 
23.552, 1.77945, 0.0317161, -0.0111192, 9.82182, 
23.584, 1.7871, -0.0162092, -0.0563736, 9.84135, 
23.616, 1.7742, -0.0118377, -0.00223306, 9.73971, 
23.648, 1.79153, 0.102657, -0.00246072, 9.83075, 
23.68, 1.77386, -0.0224208, -0.173808, 9.80524, 
23.712, 1.75872, -0.00581959, 0.0496266, 9.65644, 
23.744, 1.78805, -0.0325139, -0.0451203, 9.79097, 
23.776, 1.75723, -0.0827716, -0.0630767, 9.87383, 
23.808, 1.7706, -0.0764566, 0.0780569, 9.82304, 
23.84, 1.77155, 0.0974341, 0.00882883, 9.77835, 
23.872, 1.76971, 0.0506881, 0.0512968, 9.82228, 
23.904, 1.75107, 0.0300235, -0.0175847, 9.8982, 
23.936, 1.77316, -0.0251191, 0.0492114, 9.75083, 
23.968, 1.75508, -0.0181815, -0.0164324, 9.80632, 
24, 1.7631, -0.0381698, 0.0180545, 9.84693, 
24.032, 1.77451, -0.0336481, -0.0595523, 9.74129, 
24.064, 1.75774, 0.0702974, 0.0462831, 9.86095, 
24.096, 1.77465, -0.00518568, 0.0817268, 9.8444, 
24.128, 1.76851, 0.0624335, -0.0538171, 9.89932, 
24.16, 1.76046, 0.0634954, 0.00862047, 9.8351, 
24.192, 1.76836, 0.0210613, 0.0539664, 9.92641, 
24.224, 1.7471, -0.0688331, -0.0308416, 9.79864, 
24.256, 1.74028, -0.0211758, -0.0531623, 9.82551, 
24.288, 1.76701, 0.0386441, -0.0268676, 9.76049, 
24.32, 1.7485, -0.0331859, 0.0679867, 9.87615, 
24.352, 1.76322, 0.101518, -0.0155679, 9.83472, 
24.384, 1.75679, -0.0276407, 0.00296206, 9.83156, 
24.416, 1.74421, 0.0229027, 0.00837794, 9.75329, 
24.448, 1.77404, 0.00218039, 0.0398485, 9.73493, 
24.48, 1.76637, 0.0848533, -0.0405307, 9.82969, 
24.512, 1.75085, 0.0370188, 0.0670951, 9.72197, 
24.544, 1.76771, 0.0347028, 0.0239902, 9.79273, 
24.576, 1.73501, -0.00907686, 0.0692666, 9.85937, 
24.608, 1.74364, 0.00326914, 0.103669, 9.74516, 
24.64, 1.75237, 0.0268124, 0.0463213, 9.7911, 
24.672, 1.73287, 0.085657, -0.0748311, 9.79305, 
24.704, 1.7343, 0.00057533, -0.133127, 9.80142, 
24.736, 1.76687, -0.0214907, -0.0746667, 9.89746, 
24.768, 1.73592, 0.091, -0.00137229, 9.76591, 
24.8, 1.75916, 0.0130143, -0.0171816, 9.84026, 
24.832, 1.75652, -0.0700982, -0.00763419, 9.81234, 
24.864, 1.73799, -0.0359389, 0.021326, 9.86856, 
24.896, 1.75518, 0.0710856, -0.030234, 9.74837, 
24.928, 1.7503, -0.0205615, -0.0443717, 9.76995, 
24.96, 1.7271, -0.0280277, -0.0249774, 9.8005, 
24.992, 1.74807, -0.0756611, -0.0983329, 9.69507, 
25.024, 1.72164, -0.0189579, -0.0909349, 9.82482, 
25.056, 1.7175, 0.030487, -0.0221312, 9.74439, 
25.088, 1.75119, -0.107273, -0.050841, 9.88101, 
25.12, 1.72472, 0.0203136, 0.0665075, 9.78732, 
25.152, 1.74251, -0.0458337, 0.00365031, 9.86219, 
25.184, 1.74964, 0.0262743, 0.0682767, 9.81319, 
25.216, 1.72652, 0.0524214, 0.0605644, 9.72407, 
25.248, 1.74445, -0.0598172, 0.00628584, 9.79593, 
25.28, 1.75285, -0.000287077, -0.0218634, 9.80592, 
25.312, 1.73212, -0.0361834, -0.00822342, 9.80786, 
25.344, 1.75294, 0.0380249, 0.0519575, 9.80314, 
25.376, 1.71342, 0.0139822, 0.0654815, 9.87001, 
25.408, 1.71602, -0.0464786, -0.00623662, 9.83826, 
25.44, 1.74859, 0.00878697, -0.00609428, 9.69833, 
25.472, 1.71684, -0.0449855, -0.0238295, 9.75779, 
25.504, 1.71718, -0.0415318, 0.0279447, 9.79098, 
25.536, 1.75033, 0.00554354, -0.104656, 9.77383, 
25.568, 1.72595, 0.0879825, 0.046755, 9.73708, 
25.6, 1.74781, -0.0846993, 0.0200719, 9.78344, 
25.632, 1.74701, 0.0170383, -0.0539225, 9.82282, 
25.664, 1.71503, 0.0266404, 0.0504308, 9.84567, 
25.696, 1.75121, -0.00237081, -0.040537, 9.76305, 
25.728, 1.74545, -0.0980048, -0.0903564, 9.86168, 
25.76, 1.71417, 0.132286, 0.0671319, 9.82437, 
25.792, 1.74386, -0.010829, 0.0316114, 9.82616, 
25.824, 1.71196, 0.0160157, -0.0224234, 9.86636, 
25.856, 1.71079, 0.0118274, 0.0140647, 9.76042, 
25.888, 1.73802, 0.0239019, 0.0481898, 9.68567, 
25.92, 1.7102, 0.0962804, 0.0229806, 9.79895, 
25.952, 1.75861, 0.0271799, -0.0317557, 9.8519, 
25.984, 1.74564, 0.0182874, -0.03999, 9.75622, 
26.016, 1.72173, 0.0325511, 0.049967, 9.88877, 
26.048, 1.74372, 0.0332597, -0.0265444, 9.87406, 
26.08, 1.74576, -0.0166089, -0.0358248, 9.83446, 
26.112, 1.71873, 0.00987037, 0.00843917, 9.73488, 
26.144, 1.75672, 0.0115021, -0.0291958, 9.86835, 
26.176, 1.71742, -0.0333952, -0.0218384, 9.74856, 
26.208, 1.71306, 0.00994633, -0.0270656, 9.80068, 
26.24, 1.7551, -0.0135961, -0.0137946, 9.87413, 
26.272, 1.71403, 0.0294471, 0.0320539, 9.86776, 
26.304, 1.72151, 0.0775719, 0.0226941, 9.85765, 
26.336, 1.74688, -0.0265203, -0.0227968, 9.85138, 
26.368, 1.71186, -0.0272341, -0.0138783, 9.83356, 
26.4, 1.74496, -0.0681571, 0.023839, 9.73662, 
26.432, 1.75226, -0.0259379, 0.0774053, 9.92632, 
26.464, 1.71039, -0.0263322, -0.0230621, 9.84697, 
26.496, 1.74572, -0.009801, 0.00993644, 9.79048, 
26.528, 1.75408, -0.0875207, -0.014369, 9.78792, 
26.56, 1.7252, -0.0497992, -0.0542552, 9.86999, 
26.592, 1.75483, -0.0146587, 0.0198065, 9.74554, 
26.624, 1.71056, 0.00510273, 0.027256, 9.75299, 
26.656, 1.71792, 0.0329877, -0.0233318, 9.77921, 
26.688, 1.75825, -0.0707687, 0.0208462, 9.80787, 
26.72, 1.71949, 0.0716383, -0.0525152, 9.6935, 
26.752, 1.74855, 0.0439597, -0.0364352, 9.84406, 
26.784, 1.75781, 0.0159189, -0.0208895, 9.77381, 
26.816, 1.71641, -0.0286259, -0.015161, 9.77872, 
26.848, 1.7571, 0.0119989, 0.0190057, 9.91384, 
26.88, 1.75054, 0.0738123, -0.0597894, 9.83338, 
26.912, 1.71518, -0.0105741, 0.00336872, 9.74389, 
26.944, 1.7663, 0.134194, -0.064653, 9.78224, 
26.976, 1.71493, -0.0491007, 0.0099739, 9.82086, 
27.008, 1.70876, -0.0508577, 0.0564073, 9.83458, 
27.04, 1.75618, 0.0673647, -0.0237293, 9.80938, 
27.072, 1.72808, 0.0011942, 0.0235874, 9.84372, 
27.104, 1.71296, 0.0171303, 0.00182687, 9.79186, 
27.136, 1.75934, -0.0537484, -0.0326116, 9.81118, 
27.168, 1.71403, -0.0342091, 0.10572, 9.78669, 
27.2, 1.76835, 0.103834, -0.026729, 9.83996, 
27.232, 1.76273, -0.0701791, -0.0414761, 9.85501, 
27.264, 1.71615, 0.00412468, 0.0102589, 9.85252, 
27.296, 1.76255, -0.12976, -0.0356628, 9.80496, 
27.328, 1.77085, -0.0118395, 0.0486435, 9.80797, 
27.36, 1.71811, -0.0538722, 0.0391433, 9.7873, 
27.392, 1.76555, -0.0551955, 0.000745066, 9.85036, 
27.424, 1.72766, -0.00382871, -0.022189, 9.83613, 
27.456, 1.71226, 0.0597572, 0.0481897, 9.85612, 
27.488, 1.76889, 0.0387492, -0.0353082, 9.80414, 
27.52, 1.72808, 0.0577374, -0.0150016, 9.83992, 
27.552, 1.76159, 0.0479326, 0.0451879, 9.8872, 
27.584, 1.77949, -0.0113663, -0.0165562, 9.72781, 
27.616, 1.72669, -0.0418555, 0.0111619, 9.83792, 
27.648, 1.78152, -0.0168322, 0.0323554, 9.79614, 
27.68, 1.76498, -0.0373085, -0.0174072, 9.87867, 
27.712, 1.73704, -0.0515002, 0.0151002, 9.77182, 
27.744, 1.77717, -0.103052, -0.0675687, 9.72898, 
27.776, 1.72276, 0.0753647, -0.0736545, 9.87506, 
27.808, 1.73029, 0.00627761, 0.0068811, 9.83163, 
27.84, 1.79003, 0.0240482, -0.075802, 9.83183, 
27.872, 1.73464, -0.0181497, -0.00349988, 9.83934, 
27.904, 1.72268, -0.0147801, 0.00999677, 9.86093, 
27.936, 1.78838, 0.0373498, 0.0371646, 9.79443, 
27.968, 1.73929, 0.0553884, 0.0372008, 9.76563, 
28, 1.78397, -0.0111091, -0.0291767, 9.78563, 
28.032, 1.78794, 0.0764027, 0.0525029, 9.86906, 
28.064, 1.74408, -0.0652926, 0.0636728, 9.76388, 
28.096, 1.78086, -0.040074, 0.0417688, 9.83684, 
28.128, 1.78312, -0.0269075, -0.069071, 9.80139, 
28.16, 1.73698, 0.0749373, 0.0222429, 9.79544, 
